ticker,timestamp,last_processing_date,total_score,environment_score,social_score,governance_score,rating
MET,2020-07-01,2025-03-14,23.47,1.26,10.62,11.59,C
MET,2020-08-01,2025-03-14,23.47,1.26,10.62,11.59,C
MET,2020-10-01,2025-03-14,18.55,1.38,7.85,9.33,B
MET,2021-01-01,2025-03-14,18.55,1.38,7.85,9.33,B
MET,2021-02-01,2025-03-14,18.55,1.38,7.85,9.33,B
MET,2021-03-01,2025-03-14,18.57,1.38,7.85,9.34,B
MET,2021-05-01,2025-03-14,18.57,1.38,7.85,9.34,B
MET,2021-09-01,2025-03-14,17.94,1.38,7.85,8.72,B
MET,2022-02-01,2025-03-14,14.74,0.73,4.82,9.2,B
MET,2022-05-01,2025-03-14,14.95,0.73,4.82,9.41,B
MET,2022-08-01,2025-03-14,14.95,0.73,4.82,9.41,B
MET,2023-09-01,2025-03-14,16.43,0.69,6.96,8.77,B
MET,2024-11-01,2025-03-14,14.88,0.5,7.17,7.21,B
MET,2024-12-01,2025-03-14,15.09,0.5,7.17,7.42,B
MET,2025-01-01,2025-03-14,15.09,0.5,7.17,7.42,B
MET,2025-02-01,2025-03-14,15.09,0.5,7.17,7.42,B
MET,2025-03-01,2025-03-14,15.09,0.5,7.17,7.42,B
MTD,2020-01-01,2025-03-14,12.49,0.92,5.69,5.88,B
MTD,2020-02-01,2025-03-14,12.49,0.92,5.69,5.88,B
MTD,2020-03-01,2025-03-14,12.49,0.92,5.69,5.88,B
MTD,2020-07-01,2025-03-14,11.3,0.92,4.73,5.65,B
MTD,2020-08-01,2025-03-14,11.3,0.92,4.73,5.65,B
MTD,2020-10-01,2025-03-14,11.3,0.92,4.73,5.65,B
MTD,2021-01-01,2025-03-14,11.3,0.92,4.73,5.65,B
MTD,2021-02-01,2025-03-14,11.3,0.92,4.73,5.65,B
MTD,2021-03-01,2025-03-14,11.3,0.92,4.73,5.65,B
MTD,2021-05-01,2025-03-14,13.06,0.58,7.18,5.3,B
MTD,2021-09-01,2025-03-14,13.06,0.58,7.18,5.3,B
MTD,2022-02-01,2025-03-14,13.06,0.58,7.18,5.3,B
MTD,2022-05-01,2025-03-14,12.84,0.58,7.18,5.08,B
MTD,2022-08-01,2025-03-14,13.32,1.0,7.41,4.91,B
MTD,2023-01-01,2025-03-14,13.32,1.0,7.41,4.91,B
MTD,2023-09-01,2025-03-14,13.1,1.0,7.41,4.69,B
MTD,2024-11-01,2025-03-14,10.73,0.95,6.71,3.07,B
MTD,2024-12-01,2025-03-14,10.73,0.95,6.71,3.07,B
MTD,2025-01-01,2025-03-14,10.73,0.95,6.71,3.07,B
MTD,2025-02-01,2025-03-14,10.73,0.95,6.71,3.07,B
MTD,2025-03-01,2025-03-14,10.73,0.95,6.71,3.07,B
MGM,2020-01-01,2025-03-14,25.27,2.24,11.05,11.97,C
MGM,2020-02-01,2025-03-14,25.27,2.24,11.05,11.97,C
MGM,2020-03-01,2025-03-14,25.31,2.24,11.09,11.97,C
MGM,2020-07-01,2025-03-14,25.31,2.24,11.09,11.97,C
MGM,2020-08-01,2025-03-14,25.4,2.24,11.18,11.97,C
MGM,2020-10-01,2025-03-14,25.42,2.24,11.18,12.0,C
MGM,2021-01-01,2025-03-14,25.63,2.24,11.18,12.21,C
MGM,2021-02-01,2025-03-14,25.63,2.24,11.18,12.21,C
MGM,2021-03-01,2025-03-14,27.35,2.44,13.04,11.87,C
MGM,2021-05-01,2025-03-14,27.96,3.01,13.08,11.87,C
MGM,2021-09-01,2025-03-14,27.96,3.01,13.08,11.87,C
MGM,2022-02-01,2025-03-14,27.71,3.01,13.08,11.63,C
MGM,2022-05-01,2025-03-14,25.6,2.0,12.97,10.64,C
MGM,2022-08-01,2025-03-14,25.17,2.0,12.97,10.21,C
MGM,2023-01-01,2025-03-14,25.49,2.0,12.97,10.53,C
MGM,2023-09-01,2025-03-14,24.76,1.3,12.97,10.49,C
MGM,2024-11-01,2025-03-14,24.2,0.97,12.59,10.63,C
MGM,2024-12-01,2025-03-14,24.2,0.97,12.59,10.63,C
MGM,2025-01-01,2025-03-14,24.2,0.97,12.59,10.63,C
MGM,2025-02-01,2025-03-14,24.27,0.97,12.67,10.63,C
MGM,2025-03-01,2025-03-14,24.27,0.97,12.67,10.63,C
MCHP,2020-01-01,2025-03-14,34.2,16.24,9.44,8.53,D
MCHP,2020-02-01,2025-03-14,34.2,16.24,9.44,8.53,D
MCHP,2020-03-01,2025-03-14,34.2,16.24,9.44,8.53,D
MCHP,2020-07-01,2025-03-14,34.03,15.85,9.44,8.74,D
MCHP,2020-08-01,2025-03-14,34.03,15.85,9.44,8.74,D
MCHP,2020-10-01,2025-03-14,34.05,15.85,9.44,8.76,D
MCHP,2021-01-01,2025-03-14,34.05,15.85,9.44,8.76,D
MCHP,2021-02-01,2025-03-14,34.05,15.85,9.44,8.76,D
MCHP,2021-03-01,2025-03-14,34.05,15.85,9.44,8.76,D
MCHP,2021-05-01,2025-03-14,31.5,13.91,9.13,8.46,D
MCHP,2021-09-01,2025-03-14,31.5,13.91,9.13,8.46,D
MCHP,2022-02-01,2025-03-14,30.79,13.91,9.13,7.75,D
MCHP,2022-05-01,2025-03-14,30.96,14.83,8.75,7.38,D
MCHP,2022-08-01,2025-03-14,30.92,14.83,8.75,7.33,D
MCHP,2023-01-01,2025-03-14,30.98,14.83,8.75,7.4,D
MCHP,2023-09-01,2025-03-14,31.82,15.25,9.16,7.4,D
MCHP,2024-10-01,2025-03-14,29.56,14.04,8.07,7.44,C
MCHP,2024-11-01,2025-03-14,29.56,14.04,8.07,7.44,C
MCHP,2024-12-01,2025-03-14,29.56,14.04,8.07,7.44,C
MCHP,2025-01-01,2025-03-14,29.56,14.04,8.07,7.44,C
MCHP,2025-02-01,2025-03-14,29.56,14.04,8.07,7.44,C
MCHP,2025-03-01,2025-03-14,29.56,14.04,8.07,7.44,C
MU,2020-01-01,2025-03-14,33.95,17.4,9.08,7.48,D
MU,2020-02-01,2025-03-14,34.1,17.4,9.08,7.62,D
MU,2020-03-01,2025-03-14,34.1,17.4,9.08,7.62,D
MU,2020-07-01,2025-03-14,33.97,17.26,9.08,7.62,D
MU,2020-08-01,2025-03-14,32.19,15.48,9.08,7.62,D
MU,2020-10-01,2025-03-14,32.21,15.48,9.08,7.65,D
MU,2021-01-01,2025-03-14,31.53,15.48,9.08,6.96,D
MU,2021-02-01,2025-03-14,31.53,15.48,9.08,6.96,D
MU,2021-03-01,2025-03-14,17.82,7.21,4.2,6.41,B
MU,2021-05-01,2025-03-14,17.87,7.26,4.2,6.41,B
MU,2021-09-01,2025-03-14,17.87,7.26,4.2,6.41,B
MU,2022-02-01,2025-03-14,17.73,7.26,4.2,6.28,B
MU,2022-05-01,2025-03-14,17.44,6.6,5.07,5.77,B
MU,2022-08-01,2025-03-14,17.44,6.6,5.07,5.77,B
MU,2023-09-01,2025-03-14,18.18,7.23,5.46,5.49,B
MU,2024-10-01,2025-03-14,18.6,8.88,5.03,4.69,B
MU,2024-11-01,2025-03-14,18.6,8.88,5.03,4.69,B
MU,2024-12-01,2025-03-14,18.6,8.88,5.03,4.69,B
MU,2025-01-01,2025-03-14,18.6,8.88,5.03,4.69,B
MU,2025-02-01,2025-03-14,18.6,8.88,5.03,4.69,B
MU,2025-03-01,2025-03-14,18.6,8.88,5.03,4.69,B
MSFT,2020-01-01,2025-03-14,15.35,0.44,9.71,5.19,B
MSFT,2020-02-01,2025-03-14,15.35,0.44,9.71,5.19,B
MSFT,2020-03-01,2025-03-14,15.55,0.44,9.87,5.24,B
MSFT,2020-07-01,2025-03-14,14.91,0.47,9.37,5.07,B
MSFT,2020-08-01,2025-03-14,14.91,0.47,9.37,5.07,B
MSFT,2020-10-01,2025-03-14,14.94,0.47,9.37,5.09,B
MSFT,2021-01-01,2025-03-14,14.74,0.47,9.37,4.9,B
MSFT,2021-02-01,2025-03-14,14.74,0.47,9.37,4.9,B
MSFT,2021-03-01,2025-03-14,14.74,0.47,9.37,4.9,B
MSFT,2021-05-01,2025-03-14,14.63,0.42,9.37,4.83,B
MSFT,2021-09-01,2025-03-14,13.26,0.46,8.06,4.73,B
MSFT,2022-02-01,2025-03-14,13.26,0.46,8.06,4.73,B
MSFT,2022-05-01,2025-03-14,13.75,0.46,8.06,5.23,B
MSFT,2022-08-01,2025-03-14,15.24,1.53,8.39,5.33,B
MSFT,2023-09-01,2025-03-14,15.06,1.46,7.53,6.07,B
MSFT,2024-10-01,2025-03-14,14.23,1.65,7.62,4.96,B
MSFT,2024-11-01,2025-03-14,14.23,1.65,7.62,4.96,B
MSFT,2024-12-01,2025-03-14,14.23,1.65,7.62,4.96,B
MSFT,2025-01-01,2025-03-14,14.23,1.65,7.62,4.96,B
MSFT,2025-02-01,2025-03-14,13.51,1.65,7.61,4.25,B
MSFT,2025-03-01,2025-03-14,13.65,1.65,7.61,4.39,B
MAA,2020-01-01,2025-03-14,18.67,5.47,6.92,6.27,B
MAA,2020-02-01,2025-03-14,18.67,5.47,6.92,6.27,B
MAA,2020-03-01,2025-03-14,18.67,5.47,6.92,6.27,B
MAA,2020-07-01,2025-03-14,18.77,6.03,7.12,5.62,B
MAA,2020-08-01,2025-03-14,18.81,6.03,7.12,5.66,B
MAA,2020-10-01,2025-03-14,18.81,6.03,7.12,5.66,B
MAA,2021-01-01,2025-03-14,18.79,6.03,7.12,5.64,B
MAA,2021-02-01,2025-03-14,18.79,6.03,7.12,5.64,B
MAA,2021-03-01,2025-03-14,18.79,6.03,7.12,5.64,B
MAA,2021-05-01,2025-03-14,18.79,6.03,7.12,5.64,B
MAA,2021-09-01,2025-03-14,18.65,6.03,7.12,5.5,B
MAA,2022-02-01,2025-03-14,14.51,5.5,3.74,5.27,B
MAA,2022-05-01,2025-03-14,14.51,5.5,3.74,5.27,B
MAA,2022-08-01,2025-03-14,14.51,5.5,3.74,5.27,B
MAA,2023-01-01,2025-03-14,14.64,5.5,3.74,5.4,B
MAA,2023-09-01,2025-03-14,13.09,3.9,2.95,6.25,B
MAA,2024-11-01,2025-03-14,11.68,3.33,3.12,5.23,B
MAA,2024-12-01,2025-03-14,11.68,3.33,3.12,5.23,B
MAA,2025-01-01,2025-03-14,11.68,3.33,3.12,5.23,B
MAA,2025-02-01,2025-03-14,11.68,3.33,3.12,5.23,B
MAA,2025-03-01,2025-03-14,11.68,3.33,3.12,5.23,B
MHK,2020-01-01,2025-03-14,15.05,5.73,4.49,4.83,B
MHK,2020-02-01,2025-03-14,15.05,5.73,4.49,4.83,B
MHK,2020-03-01,2025-03-14,15.05,5.73,4.49,4.83,B
MHK,2020-07-01,2025-03-14,15.05,5.73,4.49,4.83,B
MHK,2020-08-01,2025-03-14,14.43,5.47,4.49,4.47,B
MHK,2020-10-01,2025-03-14,14.45,5.47,4.49,4.49,B
MHK,2021-01-01,2025-03-14,14.48,5.47,4.53,4.47,B
MHK,2021-02-01,2025-03-14,14.48,5.47,4.53,4.47,B
MHK,2021-03-01,2025-03-14,14.48,5.47,4.53,4.47,B
MHK,2021-05-01,2025-03-14,14.48,5.47,4.53,4.47,B
MHK,2021-09-01,2025-03-14,13.75,5.32,4.15,4.27,B
MHK,2022-02-01,2025-03-14,13.75,5.32,4.15,4.27,B
MHK,2022-05-01,2025-03-14,13.8,5.32,4.2,4.27,B
MHK,2022-08-01,2025-03-14,14.05,5.61,4.19,4.25,B
MHK,2023-01-01,2025-03-14,14.17,5.61,4.19,4.36,B
MHK,2023-09-01,2025-03-14,14.14,5.75,4.19,4.19,B
MHK,2024-11-01,2025-03-14,13.98,6.26,3.47,4.25,B
MHK,2024-12-01,2025-03-14,13.98,6.26,3.47,4.25,B
MHK,2025-01-01,2025-03-14,13.74,6.11,3.46,4.16,B
MHK,2025-02-01,2025-03-14,13.74,6.11,3.46,4.16,B
MHK,2025-03-01,2025-03-14,13.74,6.11,3.46,4.16,B
TAP,2020-01-01,2025-03-14,19.43,5.46,7.9,6.07,B
TAP,2020-02-01,2025-03-14,18.59,5.69,7.1,5.8,B
TAP,2020-03-01,2025-03-14,18.59,5.69,7.1,5.8,B
TAP,2020-07-01,2025-03-14,18.38,5.69,7.1,5.6,B
TAP,2020-08-01,2025-03-14,18.38,5.69,7.1,5.6,B
TAP,2020-10-01,2025-03-14,18.41,5.69,7.1,5.62,B
TAP,2021-01-01,2025-03-14,18.26,5.69,6.95,5.62,B
TAP,2021-02-01,2025-03-14,18.51,5.85,7.05,5.62,B
TAP,2021-03-01,2025-03-14,18.88,5.97,7.29,5.62,B
TAP,2021-05-01,2025-03-14,18.95,5.97,7.35,5.62,B
TAP,2021-09-01,2025-03-14,18.7,5.97,7.35,5.38,B
TAP,2022-02-01,2025-03-14,18.7,5.97,7.35,5.38,B
TAP,2022-05-01,2025-03-14,21.28,6.96,8.67,5.65,C
TAP,2022-08-01,2025-03-14,21.47,6.96,8.67,5.83,C
TAP,2023-01-01,2025-03-14,21.21,6.96,8.67,5.57,C
TAP,2023-09-01,2025-03-14,21.37,7.25,8.61,5.51,C
TAP,2024-11-01,2025-03-14,27.98,10.98,11.3,5.69,C
TAP,2024-12-01,2025-03-14,27.98,10.98,11.3,5.69,C
TAP,2025-01-01,2025-03-14,27.98,10.98,11.3,5.69,C
TAP,2025-02-01,2025-03-14,27.98,10.98,11.3,5.69,C
TAP,2025-03-01,2025-03-14,27.98,10.98,11.3,5.69,C
MDLZ,2020-01-01,2025-03-14,26.1,9.52,10.93,5.65,C
MDLZ,2020-02-01,2025-03-14,26.1,9.52,10.93,5.65,C
MDLZ,2020-03-01,2025-03-14,26.1,9.52,10.93,5.65,C
MDLZ,2020-07-01,2025-03-14,26.45,9.81,10.93,5.72,C
MDLZ,2020-08-01,2025-03-14,26.45,9.81,10.93,5.72,C
MDLZ,2020-10-01,2025-03-14,25.86,9.81,10.13,5.93,C
MDLZ,2021-01-01,2025-03-14,23.09,7.56,10.37,5.16,C
MDLZ,2021-02-01,2025-03-14,23.09,7.56,10.37,5.16,C
MDLZ,2021-03-01,2025-03-14,23.5,7.56,10.78,5.16,C
MDLZ,2021-05-01,2025-03-14,23.39,7.45,10.78,5.16,C
MDLZ,2021-09-01,2025-03-14,23.39,7.45,10.78,5.16,C
MDLZ,2022-02-01,2025-03-14,23.72,9.46,9.08,5.18,C
MDLZ,2022-05-01,2025-03-14,23.72,9.46,9.08,5.18,C
MDLZ,2022-08-01,2025-03-14,23.78,9.46,9.08,5.18,C
MDLZ,2023-09-01,2025-03-14,22.02,7.23,9.39,5.41,C
MDLZ,2024-10-01,2025-03-14,21.47,7.38,10.34,3.75,C
MDLZ,2024-11-01,2025-03-14,21.06,7.38,9.93,3.75,C
MDLZ,2024-12-01,2025-03-14,20.95,7.38,9.93,3.64,C
MDLZ,2025-01-01,2025-03-14,21.98,9.3,9.03,3.65,C
MDLZ,2025-02-01,2025-03-14,21.98,9.3,9.03,3.65,C
MDLZ,2025-03-01,2025-03-14,21.98,9.3,9.03,3.65,C
MNST,2020-01-01,2025-03-14,33.22,14.18,12.3,6.74,D
MNST,2020-02-01,2025-03-14,33.22,14.18,12.3,6.74,D
MNST,2020-03-01,2025-03-14,33.22,14.18,12.3,6.74,D
MNST,2020-07-01,2025-03-14,33.24,14.18,12.3,6.76,D
MNST,2020-08-01,2025-03-14,33.24,14.18,12.3,6.76,D
MNST,2020-10-01,2025-03-14,33.24,14.18,12.3,6.76,D
MNST,2021-01-01,2025-03-14,32.19,14.18,12.27,5.74,D
MNST,2021-02-01,2025-03-14,32.19,14.18,12.27,5.74,D
MNST,2021-03-01,2025-03-14,28.55,12.57,10.55,5.43,C
MNST,2021-05-01,2025-03-14,28.58,12.43,10.72,5.43,C
MNST,2021-09-01,2025-03-14,28.26,12.43,10.72,5.11,C
MNST,2022-02-01,2025-03-14,28.26,12.43,10.72,5.11,C
MNST,2022-05-01,2025-03-14,28.26,12.43,10.72,5.11,C
MNST,2022-08-01,2025-03-14,28.03,12.43,10.58,5.03,C
MNST,2023-09-01,2025-03-14,29.23,12.07,12.04,5.11,C
MNST,2024-10-01,2025-03-14,32.89,15.51,12.72,4.66,D
MNST,2024-11-01,2025-03-14,32.89,15.51,12.72,4.66,D
MNST,2024-12-01,2025-03-14,32.89,15.51,12.72,4.66,D
MNST,2025-01-01,2025-03-14,32.89,15.51,12.72,4.66,D
MNST,2025-02-01,2025-03-14,32.89,15.51,12.72,4.66,D
MNST,2025-03-01,2025-03-14,32.89,15.51,12.72,4.66,D
MCO,2020-01-01,2025-03-14,15.49,1.47,6.97,7.04,B
MCO,2020-02-01,2025-03-14,15.49,1.47,6.97,7.04,B
MCO,2020-03-01,2025-03-14,14.02,0.08,7.76,6.18,B
MCO,2020-07-01,2025-03-14,12.34,0.08,6.4,5.86,B
MCO,2020-08-01,2025-03-14,12.24,0.08,6.4,5.77,B
MCO,2020-10-01,2025-03-14,12.18,0.08,6.4,5.7,B
MCO,2021-01-01,2025-03-14,11.95,0.08,6.2,5.68,B
MCO,2021-02-01,2025-03-14,11.95,0.08,6.2,5.68,B
MCO,2021-03-01,2025-03-14,11.57,0.03,5.86,5.67,B
MCO,2021-05-01,2025-03-14,11.57,0.03,5.86,5.67,B
MCO,2021-09-01,2025-03-14,11.66,0.03,5.86,5.76,B
MCO,2022-02-01,2025-03-14,10.59,0.02,5.23,5.34,B
MCO,2022-05-01,2025-03-14,10.59,0.02,5.23,5.34,B
MCO,2022-08-01,2025-03-14,10.59,0.02,5.23,5.34,B
MCO,2023-01-01,2025-03-14,10.5,0.02,5.23,5.25,B
MCO,2023-09-01,2025-03-14,15.82,1.61,6.09,8.12,B
MCO,2024-11-01,2025-03-14,14.62,1.66,6.17,6.79,B
MCO,2024-12-01,2025-03-14,14.62,1.66,6.17,6.79,B
MCO,2025-01-01,2025-03-14,14.62,1.66,6.17,6.79,B
MCO,2025-02-01,2025-03-14,14.62,1.66,6.17,6.79,B
MCO,2025-03-01,2025-03-14,14.62,1.66,6.17,6.79,B
MS,2020-01-01,2025-03-14,23.73,0.95,13.67,9.11,C
MS,2020-02-01,2025-03-14,23.53,1.18,13.27,9.07,C
MS,2020-03-01,2025-03-14,23.53,1.18,13.27,9.07,C
MS,2020-07-01,2025-03-14,23.03,1.18,12.78,9.07,C
MS,2020-08-01,2025-03-14,22.96,0.81,12.47,9.68,C
MS,2020-10-01,2025-03-14,22.96,0.81,12.47,9.68,C
MS,2021-01-01,2025-03-14,22.68,0.81,12.47,9.4,C
MS,2021-02-01,2025-03-14,22.68,0.81,12.47,9.4,C
MS,2021-03-01,2025-03-14,22.68,0.81,12.47,9.4,C
MS,2021-05-01,2025-03-14,22.68,0.81,12.47,9.4,C
MS,2021-09-01,2025-03-14,22.76,0.72,11.96,10.08,C
MS,2022-02-01,2025-03-14,22.0,0.72,11.96,9.31,C
MS,2022-05-01,2025-03-14,21.8,0.72,11.76,9.31,C
MS,2022-08-01,2025-03-14,22.22,0.72,11.76,9.73,C
MS,2023-09-01,2025-03-14,24.58,1.14,12.91,10.53,C
MS,2024-11-01,2025-03-14,24.82,1.28,11.83,11.71,C
MS,2024-12-01,2025-03-14,24.82,1.28,11.83,11.71,C
MS,2025-01-01,2025-03-14,24.82,1.28,11.83,11.71,C
MS,2025-02-01,2025-03-14,24.82,1.28,11.83,11.71,C
MS,2025-03-01,2025-03-14,24.82,1.28,11.83,11.71,C
MOS,2020-01-01,2025-03-14,38.49,17.79,11.94,8.76,D
MOS,2020-02-01,2025-03-14,38.08,17.13,12.02,8.93,D
MOS,2020-03-01,2025-03-14,38.18,17.13,12.12,8.93,D
MOS,2020-07-01,2025-03-14,34.64,14.72,11.5,8.42,D
MOS,2020-08-01,2025-03-14,34.59,14.72,11.5,8.37,D
MOS,2020-10-01,2025-03-14,35.0,14.72,11.89,8.39,D
MOS,2021-01-01,2025-03-14,35.0,14.72,11.89,8.39,D
MOS,2021-02-01,2025-03-14,35.0,14.72,11.89,8.39,D
MOS,2021-03-01,2025-03-14,35.0,14.72,11.89,8.39,D
MOS,2021-05-01,2025-03-14,34.75,14.46,11.89,8.39,D
MOS,2021-09-01,2025-03-14,36.37,15.92,12.03,8.42,D
MOS,2022-02-01,2025-03-14,36.87,16.3,12.03,8.55,D
MOS,2022-05-01,2025-03-14,36.87,16.3,12.03,8.55,D
MOS,2022-08-01,2025-03-14,36.87,16.3,12.03,8.55,D
MOS,2023-01-01,2025-03-14,34.06,14.35,11.05,8.66,D
MOS,2023-09-01,2025-03-14,33.52,13.87,11.05,8.6,D
MOS,2024-11-01,2025-03-14,37.28,18.98,11.74,6.57,D
MOS,2024-12-01,2025-03-14,37.28,18.98,11.74,6.57,D
MOS,2025-01-01,2025-03-14,37.28,18.98,11.74,6.57,D
MOS,2025-02-01,2025-03-14,37.28,18.98,11.74,6.57,D
MOS,2025-03-01,2025-03-14,37.28,18.98,11.74,6.57,D
MSI,2020-01-01,2025-03-14,14.89,1.4,8.09,5.4,B
MSI,2020-02-01,2025-03-14,14.89,1.4,8.09,5.4,B
MSI,2020-03-01,2025-03-14,14.93,1.4,8.09,5.44,B
MSI,2020-07-01,2025-03-14,14.93,1.4,8.09,5.44,B
MSI,2020-08-01,2025-03-14,14.93,1.4,8.09,5.44,B
MSI,2020-10-01,2025-03-14,14.95,1.4,8.09,5.46,B
MSI,2021-01-01,2025-03-14,14.43,1.97,7.18,5.3,B
MSI,2021-02-01,2025-03-14,14.43,1.97,7.18,5.3,B
MSI,2021-03-01,2025-03-14,14.43,1.97,7.18,5.3,B
MSI,2021-05-01,2025-03-14,14.43,1.97,7.18,5.3,B
MSI,2021-09-01,2025-03-14,14.62,1.93,7.4,5.3,B
MSI,2022-02-01,2025-03-14,14.89,1.93,7.51,5.46,B
MSI,2022-05-01,2025-03-14,13.69,2.11,6.41,5.18,B
MSI,2022-08-01,2025-03-14,13.75,2.11,6.46,5.18,B
MSI,2023-01-01,2025-03-14,14.31,2.21,6.7,5.39,B
MSI,2023-09-01,2025-03-14,13.13,2.26,5.07,5.8,B
MSI,2024-11-01,2025-03-14,12.39,2.36,5.29,4.74,B
MSI,2024-12-01,2025-03-14,12.39,2.36,5.29,4.74,B
MSI,2025-01-01,2025-03-14,12.39,2.36,5.29,4.74,B
MSI,2025-02-01,2025-03-14,17.87,5.57,7.45,4.85,B
MSI,2025-03-01,2025-03-14,17.87,5.57,7.45,4.85,B
MSCI,2020-01-01,2025-03-14,23.28,0.11,16.43,6.74,C
MSCI,2020-02-01,2025-03-14,23.28,0.11,16.43,6.74,C
MSCI,2020-03-01,2025-03-14,23.28,0.11,16.43,6.74,C
MSCI,2020-07-01,2025-03-14,23.28,0.11,16.43,6.74,C
MSCI,2020-08-01,2025-03-14,23.15,0.11,16.43,6.61,C
MSCI,2020-10-01,2025-03-14,23.17,0.11,16.43,6.63,C
MSCI,2021-01-01,2025-03-14,22.65,0.11,16.71,5.83,C
MSCI,2021-02-01,2025-03-14,22.65,0.11,16.71,5.83,C
MSCI,2021-03-01,2025-03-14,22.65,0.11,16.71,5.83,C
MSCI,2021-05-01,2025-03-14,22.65,0.11,16.71,5.83,C
MSCI,2021-09-01,2025-03-14,12.41,1.61,5.41,5.39,B
MSCI,2022-02-01,2025-03-14,12.41,1.61,5.41,5.39,B
MSCI,2022-05-01,2025-03-14,12.41,1.61,5.41,5.39,B
MSCI,2022-08-01,2025-03-14,12.41,1.61,5.41,5.39,B
MSCI,2023-01-01,2025-03-14,16.01,1.65,6.77,7.59,B
MSCI,2023-09-01,2025-03-14,16.27,1.57,6.97,7.74,B
MSCI,2024-11-01,2025-03-14,14.4,2.33,5.46,6.6,B
MSCI,2024-12-01,2025-03-14,14.4,2.33,5.46,6.6,B
MSCI,2025-01-01,2025-03-14,14.4,2.33,5.46,6.6,B
MSCI,2025-02-01,2025-03-14,14.4,2.33,5.46,6.6,B
MSCI,2025-03-01,2025-03-14,14.4,2.33,5.46,6.6,B
MYL,2020-01-01,2025-03-14,37.54,2.45,19.11,15.98,D
MYL,2020-02-01,2025-03-14,37.54,2.45,19.11,15.98,D
MYL,2020-03-01,2025-03-14,37.54,2.45,19.11,15.98,D
MYL,2020-07-01,2025-03-14,36.73,2.45,18.71,15.57,D
MYL,2020-08-01,2025-03-14,36.73,2.45,18.71,15.57,D
MYL,2020-10-01,2025-03-14,36.73,2.45,18.71,15.57,D
NDAQ,2020-01-01,2025-03-14,17.28,2.28,7.54,7.46,B
NDAQ,2020-02-01,2025-03-14,17.28,2.28,7.54,7.46,B
NDAQ,2020-03-01,2025-03-14,17.28,2.28,7.54,7.46,B
NDAQ,2020-07-01,2025-03-14,17.14,2.28,7.54,7.32,B
NDAQ,2020-08-01,2025-03-14,17.14,2.28,7.54,7.32,B
NDAQ,2020-10-01,2025-03-14,15.08,1.54,6.73,6.81,B
NDAQ,2021-01-01,2025-03-14,14.94,1.54,6.73,6.67,B
NDAQ,2021-02-01,2025-03-14,14.94,1.54,6.73,6.67,B
NDAQ,2021-03-01,2025-03-14,14.94,1.54,6.73,6.67,B
NDAQ,2021-05-01,2025-03-14,14.94,1.54,6.73,6.67,B
NDAQ,2021-09-01,2025-03-14,11.73,1.81,4.56,5.36,B
NDAQ,2022-02-01,2025-03-14,11.93,1.81,4.56,5.56,B
NDAQ,2022-05-01,2025-03-14,11.93,1.81,4.56,5.56,B
NDAQ,2022-08-01,2025-03-14,11.93,1.81,4.56,5.56,B
NDAQ,2023-01-01,2025-03-14,11.65,1.81,4.56,5.28,B
NDAQ,2023-09-01,2025-03-14,13.09,0.03,5.63,7.43,B
NDAQ,2024-10-01,2025-03-14,13.41,0.07,7.08,6.26,B
NDAQ,2024-11-01,2025-03-14,13.63,0.07,7.08,6.48,B
NDAQ,2024-12-01,2025-03-14,13.63,0.07,7.08,6.48,B
NDAQ,2025-01-01,2025-03-14,13.63,0.07,7.08,6.48,B
NDAQ,2025-02-01,2025-03-14,13.63,0.07,7.08,6.48,B
NDAQ,2025-03-01,2025-03-14,13.63,0.07,7.08,6.48,B
NOV,2020-01-01,2025-03-14,34.4,12.96,12.73,8.71,D
NOV,2020-02-01,2025-03-14,34.4,12.96,12.73,8.71,D
NOV,2020-03-01,2025-03-14,34.4,12.96,12.73,8.71,D
NOV,2020-07-01,2025-03-14,34.7,12.96,12.73,9.01,D
NOV,2020-08-01,2025-03-14,34.8,13.11,12.73,8.96,D
NOV,2020-10-01,2025-03-14,34.8,13.11,12.73,8.96,D
NOV,2021-01-01,2025-03-14,34.78,13.11,12.73,8.94,D
NOV,2021-02-01,2025-03-14,34.78,13.11,12.73,8.94,D
NOV,2021-03-01,2025-03-14,34.78,13.11,12.73,8.94,D
NOV,2021-05-01,2025-03-14,32.89,12.54,11.64,8.7,D
NOV,2021-09-01,2025-03-14,32.89,12.54,11.64,8.7,D
NOV,2022-02-01,2025-03-14,33.24,12.54,12.0,8.7,D
NOV,2022-05-01,2025-03-14,33.04,12.54,12.0,8.5,D
NOV,2022-08-01,2025-03-14,33.04,12.54,12.0,8.5,D
NOV,2023-01-01,2025-03-14,33.04,12.54,12.0,8.5,D
NOV,2023-09-01,2025-03-14,32.11,11.67,12.0,8.44,D
NOV,2024-11-01,2025-03-14,25.57,11.44,7.94,6.19,C
NOV,2024-12-01,2025-03-14,25.57,11.44,7.94,6.19,C
NOV,2025-01-01,2025-03-14,25.57,11.44,7.94,6.19,C
NOV,2025-02-01,2025-03-14,25.57,11.44,7.94,6.19,C
NOV,2025-03-01,2025-03-14,25.57,11.44,7.94,6.19,C
NTAP,2020-01-01,2025-03-14,20.06,3.18,10.4,6.48,C
NTAP,2020-02-01,2025-03-14,20.06,3.18,10.4,6.48,C
NTAP,2020-03-01,2025-03-14,19.97,3.18,10.4,6.4,B
NTAP,2020-07-01,2025-03-14,19.97,3.18,10.4,6.4,B
