timestamp,message
1741610144679,"Processed row: {'ticker': 'pow', 'name': 'Powered Brands', 'environment_score': 235, 'social_score': 231, 'governance_score': 250, 'total_score': 716}
"
1741610144679,"Processed row: {'ticker': 'powl', 'name': 'Powell Industries Inc', 'environment_score': 500, 'social_score': 240, 'governance_score': 215, 'total_score': 955}
"
1741610144679,"Processed row: {'ticker': 'upwk', 'name': 'Upwork Inc', 'environment_score': 275, 'social_score': 264, 'governance_score': 278, 'total_score': 817}
"
1741610144679,"Processed row: {'ticker': 'usak', 'name': 'USA Truck Inc', 'environment_score': 532, 'social_score': 311, 'governance_score': 303, 'total_score': 1146}
"
1741610144679,"Processed row: {'ticker': 'usau', 'name': 'US Gold Corp', 'environment_score': 400, 'social_score': 240, 'governance_score': 300, 'total_score': 940}
"
1741610144679,"Processed row: {'ticker': 'usap', 'name': 'Universal Stainless & Alloy Products Inc', 'environment_score': 238, 'social_score': 231, 'governance_score': 200, 'total_score': 669}
"
1741610144679,"Processed row: {'ticker': 'useg', 'name': 'US Energy Corp', 'environment_score': 438, 'social_score': 265, 'governance_score': 315, 'total_score': 1018}
"
1741610144680,"Processed row: {'ticker': 'usio', 'name': 'Usio Inc', 'environment_score': 285, 'social_score': 245, 'governance_score': 240, 'total_score': 770}
"
1741610144680,"Processed row: {'ticker': 'uthr', 'name': 'United Therapeutics Corp', 'environment_score': 233, 'social_score': 259, 'governance_score': 300, 'total_score': 792}
"
1741610144680,"Processed row: {'ticker': 'urgn', 'name': 'Urogen Pharma Ltd', 'environment_score': 210, 'social_score': 251, 'governance_score': 290, 'total_score': 751}
"
1741610144680,"Processed row: {'ticker': 'urbn', 'name': 'Urban Outfitters Inc', 'environment_score': 335, 'social_score': 300, 'governance_score': 300, 'total_score': 935}
"
1741610144680,"Processed row: {'ticker': 'utme', 'name': 'Utime Ltd', 'environment_score': 217, 'social_score': 200, 'governance_score': 200, 'total_score': 617}
"
1741610144680,"Processed row: {'ticker': 'utrs', 'name': 'Minerva Surgical Inc', 'environment_score': 205, 'social_score': 201, 'governance_score': 210, 'total_score': 616}
"
1741610144680,"Processed row: {'ticker': 'utsi', 'name': 'UTStarcom Holdings Corp', 'environment_score': 340, 'social_score': 310, 'governance_score': 365, 'total_score': 1015}
"
1741610144680,"Processed row: {'ticker': 'uxin', 'name': 'Uxin Ltd', 'environment_score': 203, 'social_score': 202, 'governance_score': 225, 'total_score': 630}
"
1741610144680,"Processed row: {'ticker': 'uvsp', 'name': 'Univest Financial Corp', 'environment_score': 331, 'social_score': 322, 'governance_score': 305, 'total_score': 958}
"
1741610144680,"Processed row: {'ticker': 'cmcm', 'name': 'Cheetah Mobile Inc', 'environment_score': 205, 'social_score': 214, 'governance_score': 215, 'total_score': 634}
"
1741610144681,"Processed row: {'ticker': 'cmc', 'name': 'Commercial Metals Co', 'environment_score': 223, 'social_score': 212, 'governance_score': 200, 'total_score': 635}
"
