ticker,company_name,timestamp,last_processing_date,total_score,environment_score,social_score,governance_score,rating
ALXN,Unknown,2020-02-01,2025-03-27,26.89,0.14,18.46,8.29,C
ALXN,Unknown,2020-03-01,2025-03-27,26.89,0.14,18.46,8.29,C
ALXN,Unknown,2020-07-01,2025-03-27,24.69,0.12,16.73,7.83,C
ALXN,Unknown,2020-08-01,2025-03-27,24.02,0.12,17.12,6.78,C
ALXN,Unknown,2020-10-01,2025-03-27,19.71,0.12,12.78,6.81,B
ALXN,Unknown,2021-01-01,2025-03-27,18.9,0.12,11.97,6.81,B
ALXN,Unknown,2021-02-01,2025-03-27,18.9,0.12,11.97,6.81,B
ALXN,Unknown,2021-03-01,2025-03-27,18.9,0.12,11.97,6.81,B
ALXN,Unknown,2021-05-01,2025-03-27,18.58,0.12,11.99,6.47,B
ALGN,"Align Technology, Inc.",2024-10-01,2025-03-27,18.58,2.69,9.37,6.53,B
ALGN,"Align Technology, Inc.",2024-11-01,2025-03-27,18.58,2.69,9.37,6.53,B
ALGN,"Align Technology, Inc.",2024-12-01,2025-03-27,18.58,2.69,9.37,6.53,B
ALGN,"Align Technology, Inc.",2025-01-01,2025-03-27,18.58,2.69,9.37,6.53,B
ALGN,"Align Technology, Inc.",2025-02-01,2025-03-27,18.58,2.69,9.37,6.53,B
ALGN,"Align Technology, Inc.",2025-03-01,2025-03-27,18.58,2.69,9.37,6.53,B
ALLE,Allegion plc,2020-01-01,2025-03-27,23.91,13.46,4.21,6.23,C
ALLE,Allegion plc,2020-02-01,2025-03-27,23.91,13.46,4.21,6.23,C
ALLE,Allegion plc,2020-03-01,2025-03-27,23.91,13.46,4.21,6.23,C
ALLE,Allegion plc,2020-07-01,2025-03-27,23.94,13.49,4.21,6.23,C
ALLE,Allegion plc,2020-08-01,2025-03-27,23.94,13.49,4.21,6.23,C
ALLE,Allegion plc,2020-10-01,2025-03-27,23.56,13.49,4.21,5.86,C
ALLE,Allegion plc,2021-01-01,2025-03-27,21.83,11.06,4.23,6.55,C
ALLE,Allegion plc,2021-02-01,2025-03-27,21.83,11.06,4.23,6.55,C
ALLE,Allegion plc,2021-03-01,2025-03-27,21.83,11.06,4.23,6.55,C
ALLE,Allegion plc,2021-05-01,2025-03-27,23.11,12.34,4.23,6.55,C
ALLE,Allegion plc,2021-09-01,2025-03-27,23.15,12.34,4.23,6.59,C
ALLE,Allegion plc,2022-02-01,2025-03-27,23.59,12.75,4.54,6.3,C
ALLE,Allegion plc,2022-05-01,2025-03-27,23.59,12.75,4.54,6.3,C
ALLE,Allegion plc,2022-08-01,2025-03-27,23.59,12.75,4.54,6.3,C
ALLE,Allegion plc,2023-01-01,2025-03-27,23.72,12.75,4.54,6.43,C
ALLE,Allegion plc,2023-09-01,2025-03-27,21.78,10.9,5.84,5.04,C
ALLE,Allegion plc,2024-11-01,2025-03-27,19.83,10.84,5.91,3.08,B
ALLE,Allegion plc,2024-12-01,2025-03-27,19.83,10.84,5.91,3.08,B
ALLE,Allegion plc,2025-01-01,2025-03-27,19.83,10.84,5.91,3.08,B
ALLE,Allegion plc,2025-02-01,2025-03-27,21.24,12.29,5.16,3.8,C
ALLE,Allegion plc,2025-03-01,2025-03-27,21.24,12.29,5.16,3.8,C
AGN,Unknown,2020-01-01,2025-03-27,31.22,1.29,18.25,11.68,D
AGN,Unknown,2020-02-01,2025-03-27,31.22,1.29,18.25,11.68,D
AGN,Unknown,2020-03-01,2025-03-27,31.22,1.29,18.25,11.68,D
ADS,Unknown,2020-01-01,2025-03-27,16.96,0.12,10.71,6.13,B
ADS,Unknown,2020-02-01,2025-03-27,16.96,0.12,10.71,6.13,B
ADS,Unknown,2020-03-01,2025-03-27,16.96,0.12,10.71,6.13,B
ADS,Unknown,2020-07-01,2025-03-27,16.67,0.12,10.71,5.84,B
ADS,Unknown,2020-08-01,2025-03-27,16.67,0.12,10.71,5.84,B
ADS,Unknown,2020-10-01,2025-03-27,16.69,0.12,10.71,5.87,B
ADS,Unknown,2021-01-01,2025-03-27,16.69,0.12,10.71,5.87,B
ADS,Unknown,2021-02-01,2025-03-27,17.6,0.12,11.8,5.68,B
ADS,Unknown,2021-03-01,2025-03-27,17.6,0.12,11.8,5.68,B
ADS,Unknown,2021-05-01,2025-03-27,17.6,0.12,11.8,5.68,B
ADS,Unknown,2021-09-01,2025-03-27,17.93,1.26,11.73,4.94,B
ADS,Unknown,2022-02-01,2025-03-27,17.93,1.26,11.73,4.94,B
LNT,Alliant Energy Corporation,2020-01-01,2025-03-27,35.42,18.53,10.05,6.84,D
LNT,Alliant Energy Corporation,2020-02-01,2025-03-27,35.42,18.53,10.05,6.84,D
LNT,Alliant Energy Corporation,2020-03-01,2025-03-27,35.42,18.53,10.05,6.84,D
LNT,Alliant Energy Corporation,2020-07-01,2025-03-27,36.02,19.28,10.05,6.69,D
LNT,Alliant Energy Corporation,2020-08-01,2025-03-27,28.44,14.76,7.22,6.46,C
LNT,Alliant Energy Corporation,2020-10-01,2025-03-27,28.44,14.76,7.22,6.46,C
LNT,Alliant Energy Corporation,2021-01-01,2025-03-27,28.37,14.68,7.38,6.3,C
LNT,Alliant Energy Corporation,2021-02-01,2025-03-27,28.37,14.68,7.38,6.3,C
LNT,Alliant Energy Corporation,2021-03-01,2025-03-27,28.37,14.68,7.38,6.3,C
LNT,Alliant Energy Corporation,2021-05-01,2025-03-27,27.99,14.3,7.38,6.3,C
LNT,Alliant Energy Corporation,2021-09-01,2025-03-27,22.36,10.04,5.65,6.67,C
LNT,Alliant Energy Corporation,2022-02-01,2025-03-27,22.36,10.04,5.65,6.67,C
LNT,Alliant Energy Corporation,2022-05-01,2025-03-27,22.36,10.04,5.65,6.67,C
LNT,Alliant Energy Corporation,2022-08-01,2025-03-27,21.87,10.04,5.65,6.18,C
LNT,Alliant Energy Corporation,2023-01-01,2025-03-27,21.87,10.04,5.65,6.18,C
LNT,Alliant Energy Corporation,2023-09-01,2025-03-27,21.36,8.54,6.55,6.28,C
LNT,Alliant Energy Corporation,2024-10-01,2025-03-27,17.11,6.79,5.25,5.07,B
LNT,Alliant Energy Corporation,2024-11-01,2025-03-27,17.11,6.79,5.25,5.07,B
LNT,Alliant Energy Corporation,2024-12-01,2025-03-27,17.11,6.79,5.25,5.07,B
LNT,Alliant Energy Corporation,2025-01-01,2025-03-27,17.11,6.79,5.25,5.07,B
LNT,Alliant Energy Corporation,2025-02-01,2025-03-27,17.11,6.79,5.25,5.07,B
LNT,Alliant Energy Corporation,2025-03-01,2025-03-27,17.11,6.79,5.25,5.07,B
ALL,The Allstate Corporation,2020-01-01,2025-03-27,21.36,1.48,8.57,11.31,C
ALL,The Allstate Corporation,2020-02-01,2025-03-27,21.36,1.48,8.57,11.31,C
ALL,The Allstate Corporation,2020-03-01,2025-03-27,21.36,1.48,8.57,11.31,C
ALL,The Allstate Corporation,2020-07-01,2025-03-27,22.63,1.28,8.7,12.64,C
ALL,The Allstate Corporation,2020-08-01,2025-03-27,22.63,1.28,8.7,12.64,C
ALL,The Allstate Corporation,2020-10-01,2025-03-27,22.95,1.62,8.71,12.62,C
ALL,The Allstate Corporation,2021-01-01,2025-03-27,23.01,1.62,8.71,12.68,C
ALL,The Allstate Corporation,2021-02-01,2025-03-27,23.01,1.62,8.71,12.68,C
ALL,The Allstate Corporation,2021-03-01,2025-03-27,23.01,1.62,8.71,12.68,C
ALL,The Allstate Corporation,2021-05-01,2025-03-27,20.61,1.74,7.7,11.17,C
ALL,The Allstate Corporation,2022-02-01,2025-03-27,20.84,1.74,7.7,11.39,C
ALL,The Allstate Corporation,2022-05-01,2025-03-27,19.22,1.44,7.85,9.94,B
ALL,The Allstate Corporation,2022-08-01,2025-03-27,19.22,1.44,7.85,9.94,B
ALL,The Allstate Corporation,2023-09-01,2025-03-27,22.04,1.03,10.13,10.88,C
ALL,The Allstate Corporation,2024-11-01,2025-03-27,21.29,1.12,10.68,9.48,C
ALL,The Allstate Corporation,2024-12-01,2025-03-27,21.29,1.12,10.68,9.48,C
ALL,The Allstate Corporation,2025-01-01,2025-03-27,21.29,1.12,10.68,9.48,C
ALL,The Allstate Corporation,2025-02-01,2025-03-27,24.68,1.29,12.59,10.8,C
ALL,The Allstate Corporation,2025-03-01,2025-03-27,24.68,1.29,12.59,10.8,C
GOOGL,Alphabet Inc.,2020-01-01,2025-03-27,29.62,0.9,15.89,12.83,C
GOOGL,Alphabet Inc.,2020-02-01,2025-03-27,29.62,0.9,15.89,12.83,C
GOOGL,Alphabet Inc.,2020-03-01,2025-03-27,29.62,0.9,15.89,12.83,C
GOOGL,Alphabet Inc.,2020-07-01,2025-03-27,29.62,0.9,15.89,12.83,C
GOOGL,Alphabet Inc.,2020-08-01,2025-03-27,29.62,0.9,15.89,12.83,C
GOOGL,Alphabet Inc.,2020-10-01,2025-03-27,22.85,0.48,9.87,12.49,C
GOOGL,Alphabet Inc.,2021-01-01,2025-03-27,22.85,0.48,9.87,12.49,C
GOOGL,Alphabet Inc.,2021-02-01,2025-03-27,22.85,0.48,9.87,12.49,C
GOOGL,Alphabet Inc.,2021-03-01,2025-03-27,22.29,0.48,9.87,11.94,C
GOOGL,Alphabet Inc.,2021-05-01,2025-03-27,22.29,0.48,9.91,11.9,C
GOOGL,Alphabet Inc.,2021-09-01,2025-03-27,22.89,0.48,10.79,11.62,C
GOOGL,Alphabet Inc.,2022-02-01,2025-03-27,22.89,0.48,10.81,11.59,C
GOOGL,Alphabet Inc.,2022-05-01,2025-03-27,24.32,1.66,11.12,11.54,C
GOOGL,Alphabet Inc.,2022-08-01,2025-03-27,24.14,1.66,11.1,11.39,C
GOOGL,Alphabet Inc.,2023-09-01,2025-03-27,24.22,1.56,11.16,11.51,C
GOOGL,Alphabet Inc.,2024-10-01,2025-03-27,23.89,1.88,10.27,11.74,C
GOOGL,Alphabet Inc.,2024-11-01,2025-03-27,23.89,1.88,10.27,11.74,C
GOOGL,Alphabet Inc.,2024-12-01,2025-03-27,23.37,1.91,9.95,11.51,C
GOOGL,Alphabet Inc.,2025-01-01,2025-03-27,24.89,2.94,11.74,10.21,C
GOOGL,Alphabet Inc.,2025-02-01,2025-03-27,24.89,2.94,11.74,10.21,C
GOOGL,Alphabet Inc.,2025-03-01,2025-03-27,24.89,2.94,11.74,10.21,C
MO,"Altria Group, Inc.",2020-01-01,2025-03-27,25.03,6.32,12.41,6.3,C
MO,"Altria Group, Inc.",2020-02-01,2025-03-27,25.05,6.26,12.85,5.93,C
MO,"Altria Group, Inc.",2020-03-01,2025-03-27,25.05,6.26,12.85,5.93,C
MO,"Altria Group, Inc.",2020-07-01,2025-03-27,24.82,5.81,12.93,6.07,C
MO,"Altria Group, Inc.",2020-08-01,2025-03-27,24.99,5.81,12.93,6.24,C
MO,"Altria Group, Inc.",2020-10-01,2025-03-27,25.01,5.81,12.93,6.26,C
MO,"Altria Group, Inc.",2021-01-01,2025-03-27,25.19,5.81,13.02,6.36,C
MO,"Altria Group, Inc.",2021-02-01,2025-03-27,25.36,5.81,13.02,6.54,C
MO,"Altria Group, Inc.",2021-03-01,2025-03-27,25.36,5.81,13.02,6.54,C
MO,"Altria Group, Inc.",2021-05-01,2025-03-27,25.27,5.95,12.78,6.54,C
MO,"Altria Group, Inc.",2021-09-01,2025-03-27,24.4,4.66,12.98,6.76,C
MO,"Altria Group, Inc.",2022-02-01,2025-03-27,24.59,4.66,12.98,6.94,C
MO,"Altria Group, Inc.",2022-05-01,2025-03-27,24.59,4.66,12.98,6.94,C
MO,"Altria Group, Inc.",2022-08-01,2025-03-27,23.99,4.66,12.98,6.35,C
MO,"Altria Group, Inc.",2023-09-01,2025-03-27,31.32,6.1,17.64,7.58,D
MO,"Altria Group, Inc.",2024-11-01,2025-03-27,31.32,6.8,17.99,6.53,D
MO,"Altria Group, Inc.",2024-12-01,2025-03-27,31.32,6.8,17.99,6.53,D
MO,"Altria Group, Inc.",2025-01-01,2025-03-27,31.32,6.8,17.99,6.53,D
MO,"Altria Group, Inc.",2025-02-01,2025-03-27,27.88,6.61,15.71,5.56,C
MO,"Altria Group, Inc.",2025-03-01,2025-03-27,27.88,6.61,15.71,5.56,C
AMZN,"Amazon.com, Inc.",2020-01-01,2025-03-27,30.57,5.82,13.74,11.01,D
AMZN,"Amazon.com, Inc.",2020-02-01,2025-03-27,30.57,5.82,13.74,11.01,D
AMZN,"Amazon.com, Inc.",2020-03-01,2025-03-27,30.57,5.82,13.74,11.01,D
AMZN,"Amazon.com, Inc.",2020-07-01,2025-03-27,30.57,5.82,13.74,11.01,D
AMZN,"Amazon.com, Inc.",2020-08-01,2025-03-27,30.33,6.02,13.3,11.01,D
AMZN,"Amazon.com, Inc.",2020-10-01,2025-03-27,27.42,5.13,12.52,9.78,C
AMZN,"Amazon.com, Inc.",2021-01-01,2025-03-27,27.42,5.13,12.52,9.78,C
AMZN,"Amazon.com, Inc.",2021-02-01,2025-03-27,27.42,5.13,12.52,9.78,C
AMZN,"Amazon.com, Inc.",2021-03-01,2025-03-27,27.42,5.13,12.52,9.78,C
AMZN,"Amazon.com, Inc.",2021-05-01,2025-03-27,27.28,5.13,12.52,9.63,C
AMZN,"Amazon.com, Inc.",2021-09-01,2025-03-27,30.93,6.7,14.58,9.66,D
AMZN,"Amazon.com, Inc.",2022-02-01,2025-03-27,30.03,5.95,14.25,9.84,D
AMZN,"Amazon.com, Inc.",2022-05-01,2025-03-27,30.23,5.59,14.8,9.84,D
AMZN,"Amazon.com, Inc.",2022-08-01,2025-03-27,30.28,5.59,14.8,9.89,D
AMZN,"Amazon.com, Inc.",2023-09-01,2025-03-27,30.61,6.0,15.39,9.22,D
AMZN,"Amazon.com, Inc.",2024-10-01,2025-03-27,29.01,6.32,14.83,7.86,C
AMZN,"Amazon.com, Inc.",2024-11-01,2025-03-27,29.01,6.32,14.83,7.86,C
AMZN,"Amazon.com, Inc.",2024-12-01,2025-03-27,29.01,6.32,14.83,7.86,C
AMZN,"Amazon.com, Inc.",2025-01-01,2025-03-27,26.1,8.3,11.05,6.75,C
AMZN,"Amazon.com, Inc.",2025-02-01,2025-03-27,26.1,8.3,11.05,6.75,C
AMZN,"Amazon.com, Inc.",2025-03-01,2025-03-27,26.1,8.3,11.05,6.75,C
AMCR,Amcor plc,2024-11-01,2025-03-27,14.69,11.21,0.95,2.54,B
AMCR,Amcor plc,2024-12-01,2025-03-27,14.69,11.21,0.95,2.54,B
AMCR,Amcor plc,2025-01-01,2025-03-27,14.69,11.21,0.95,2.54,B
AMCR,Amcor plc,2025-02-01,2025-03-27,14.69,11.21,0.95,2.54,B
AMCR,Amcor plc,2025-03-01,2025-03-27,14.69,11.21,0.95,2.54,B
AEE,Ameren Corporation,2020-01-01,2025-03-27,35.92,17.97,11.45,6.5,D
AEE,Ameren Corporation,2020-02-01,2025-03-27,35.81,17.97,11.45,6.39,D
AEE,Ameren Corporation,2020-03-01,2025-03-27,35.81,17.97,11.45,6.39,D
AEE,Ameren Corporation,2020-07-01,2025-03-27,40.24,20.05,13.23,6.97,E
AEE,Ameren Corporation,2020-08-01,2025-03-27,40.24,20.05,13.23,6.97,E
AEE,Ameren Corporation,2020-10-01,2025-03-27,34.12,15.52,12.19,6.4,D
AEE,Ameren Corporation,2021-01-01,2025-03-27,34.12,15.52,12.19,6.4,D
AEE,Ameren Corporation,2021-02-01,2025-03-27,34.12,15.52,12.19,6.4,D
AEE,Ameren Corporation,2021-03-01,2025-03-27,34.12,15.52,12.19,6.4,D
AEE,Ameren Corporation,2021-05-01,2025-03-27,33.63,15.48,12.19,5.95,D
AEE,Ameren Corporation,2021-09-01,2025-03-27,29.14,15.73,7.86,5.55,C
AEE,Ameren Corporation,2022-02-01,2025-03-27,29.05,15.74,7.63,5.69,C
AEE,Ameren Corporation,2022-05-01,2025-03-27,29.05,15.74,7.63,5.69,C
AEE,Ameren Corporation,2022-08-01,2025-03-27,29.44,14.11,9.84,5.49,C
AEE,Ameren Corporation,2023-01-01,2025-03-27,29.53,14.11,9.93,5.49,C
AEE,Ameren Corporation,2023-09-01,2025-03-27,27.17,12.85,9.07,5.25,C
AEE,Ameren Corporation,2024-11-01,2025-03-27,26.23,12.18,9.12,4.93,C
AEE,Ameren Corporation,2024-12-01,2025-03-27,26.23,12.18,9.12,4.93,C
AEE,Ameren Corporation,2025-01-01,2025-03-27,26.97,13.09,9.82,4.05,C
AEE,Ameren Corporation,2025-02-01,2025-03-27,26.97,13.09,9.82,4.05,C
AEE,Ameren Corporation,2025-03-01,2025-03-27,26.97,13.09,9.82,4.05,C
AAL,American Airlines Group Inc.,2020-01-01,2025-03-27,31.5,11.58,13.74,6.18,D
AAL,American Airlines Group Inc.,2020-02-01,2025-03-27,31.53,11.58,13.77,6.18,D
AAL,American Airlines Group Inc.,2020-03-01,2025-03-27,30.49,10.93,14.18,5.38,D
AAL,American Airlines Group Inc.,2020-07-01,2025-03-27,30.59,10.93,14.18,5.48,D
AAL,American Airlines Group Inc.,2020-08-01,2025-03-27,30.59,10.93,14.18,5.48,D
AAL,American Airlines Group Inc.,2020-10-01,2025-03-27,30.62,10.93,14.18,5.51,D
AAL,American Airlines Group Inc.,2021-01-01,2025-03-27,30.62,10.93,14.18,5.51,D
AAL,American Airlines Group Inc.,2021-02-01,2025-03-27,29.93,11.7,12.65,5.58,C
AAL,American Airlines Group Inc.,2021-03-01,2025-03-27,29.93,11.7,12.65,5.58,C
AAL,American Airlines Group Inc.,2021-05-01,2025-03-27,28.03,9.8,12.65,5.58,C
AAL,American Airlines Group Inc.,2021-09-01,2025-03-27,29.81,11.76,12.65,5.4,C
AAL,American Airlines Group Inc.,2022-02-01,2025-03-27,29.22,11.53,12.31,5.38,C
AAL,American Airlines Group Inc.,2022-05-01,2025-03-27,29.22,11.53,12.31,5.38,C
AAL,American Airlines Group Inc.,2022-08-01,2025-03-27,29.1,11.53,12.31,5.26,C
AAL,American Airlines Group Inc.,2023-01-01,2025-03-27,29.1,11.53,12.31,5.26,C
AAL,American Airlines Group Inc.,2023-09-01,2025-03-27,26.35,9.94,11.65,4.76,C
AAL,American Airlines Group Inc.,2024-10-01,2025-03-27,23.69,9.55,11.32,2.83,C
AAL,American Airlines Group Inc.,2024-11-01,2025-03-27,23.69,9.55,11.32,2.83,C
AAL,American Airlines Group Inc.,2024-12-01,2025-03-27,23.69,9.55,11.32,2.83,C
AAL,American Airlines Group Inc.,2025-01-01,2025-03-27,23.69,9.55,11.32,2.83,C
AAL,American Airlines Group Inc.,2025-02-01,2025-03-27,23.69,9.55,11.32,2.83,C
AAL,American Airlines Group Inc.,2025-03-01,2025-03-27,23.69,9.55,11.32,2.83,C
AEP,"American Electric Power Company, Inc.",2020-01-01,2025-03-27,30.58,16.37,8.72,5.5,D
AEP,"American Electric Power Company, Inc.",2020-02-01,2025-03-27,30.58,16.37,8.72,5.5,D
AEP,"American Electric Power Company, Inc.",2020-03-01,2025-03-27,30.58,16.37,8.72,5.5,D
AEP,"American Electric Power Company, Inc.",2020-07-01,2025-03-27,34.92,19.29,10.03,5.61,D
AEP,"American Electric Power Company, Inc.",2020-08-01,2025-03-27,34.92,19.29,10.03,5.61,D
AEP,"American Electric Power Company, Inc.",2020-10-01,2025-03-27,35.0,19.33,10.03,5.65,D
AEP,"American Electric Power Company, Inc.",2021-01-01,2025-03-27,34.44,19.33,9.83,5.28,D
AEP,"American Electric Power Company, Inc.",2021-02-01,2025-03-27,34.44,19.33,9.83,5.28,D
AEP,"American Electric Power Company, Inc.",2021-03-01,2025-03-27,34.44,19.33,9.83,5.28,D
AEP,"American Electric Power Company, Inc.",2021-05-01,2025-03-27,35.14,20.02,9.83,5.28,D
AEP,"American Electric Power Company, Inc.",2022-02-01,2025-03-27,30.55,17.83,7.16,5.56,D
AEP,"American Electric Power Company, Inc.",2022-05-01,2025-03-27,30.55,17.83,7.16,5.56,D
AEP,"American Electric Power Company, Inc.",2022-08-01,2025-03-27,25.81,12.84,7.54,5.43,C
AEP,"American Electric Power Company, Inc.",2023-09-01,2025-03-27,26.14,12.66,8.1,5.38,C
AEP,"American Electric Power Company, Inc.",2024-10-01,2025-03-27,22.09,10.43,7.76,3.9,C
AEP,"American Electric Power Company, Inc.",2024-11-01,2025-03-27,22.09,10.43,7.76,3.9,C
AEP,"American Electric Power Company, Inc.",2024-12-01,2025-03-27,22.09,10.43,7.76,3.9,C
AEP,"American Electric Power Company, Inc.",2025-01-01,2025-03-27,22.09,10.43,7.76,3.9,C
AEP,"American Electric Power Company, Inc.",2025-02-01,2025-03-27,21.95,10.43,7.61,3.9,C
AEP,"American Electric Power Company, Inc.",2025-03-01,2025-03-27,21.95,10.43,7.61,3.9,C
AXP,American Express Company,2020-01-01,2025-03-27,22.98,0.07,12.75,10.15,C
AXP,American Express Company,2020-02-01,2025-03-27,22.98,0.07,12.75,10.15,C
AXP,American Express Company,2020-03-01,2025-03-27,22.41,0.07,12.5,9.85,C
AXP,American Express Company,2020-07-01,2025-03-27,22.13,0.07,12.6,9.46,C
AXP,American Express Company,2020-08-01,2025-03-27,19.77,0.05,9.93,9.8,B
AXP,American Express Company,2020-10-01,2025-03-27,19.79,0.05,9.93,9.82,B
AXP,American Express Company,2021-01-01,2025-03-27,19.79,0.05,9.93,9.82,B
AXP,American Express Company,2021-02-01,2025-03-27,19.79,0.05,9.93,9.82,B
AXP,American Express Company,2021-03-01,2025-03-27,19.79,0.05,9.93,9.82,B
AXP,American Express Company,2021-05-01,2025-03-27,18.94,0.05,9.81,9.08,B
AXP,American Express Company,2021-09-01,2025-03-27,19.81,0.05,11.24,8.51,B
AXP,American Express Company,2022-02-01,2025-03-27,20.34,0.05,11.78,8.51,C
AXP,American Express Company,2022-05-01,2025-03-27,19.9,0.05,11.78,8.06,B
AXP,American Express Company,2022-08-01,2025-03-27,18.38,0.05,8.37,9.95,B
AXP,American Express Company,2023-09-01,2025-03-27,18.61,0.05,8.85,9.7,B
AXP,American Express Company,2024-11-01,2025-03-27,18.28,0.13,9.7,8.45,B
AXP,American Express Company,2024-12-01,2025-03-27,18.28,0.13,9.7,8.45,B
AXP,American Express Company,2025-01-01,2025-03-27,18.28,0.13,9.7,8.45,B
AXP,American Express Company,2025-02-01,2025-03-27,18.28,0.13,9.7,8.45,B
AXP,American Express Company,2025-03-01,2025-03-27,18.28,0.13,9.7,8.45,B
AIG,"American International Group, Inc.",2020-01-01,2025-03-27,29.44,1.86,11.58,15.99,C
AIG,"American International Group, Inc.",2020-02-01,2025-03-27,29.44,1.86,11.58,15.99,C
AIG,"American International Group, Inc.",2020-03-01,2025-03-27,29.44,1.86,11.58,15.99,C
AIG,"American International Group, Inc.",2020-07-01,2025-03-27,32.12,1.92,14.23,15.97,D
AIG,"American International Group, Inc.",2020-08-01,2025-03-27,32.12,1.92,14.23,15.97,D
AIG,"American International Group, Inc.",2020-10-01,2025-03-27,30.68,1.99,13.56,15.13,D
AIG,"American International Group, Inc.",2021-01-01,2025-03-27,30.8,1.99,13.56,15.24,D
AIG,"American International Group, Inc.",2021-02-01,2025-03-27,30.8,1.99,13.56,15.24,D
AIG,"American International Group, Inc.",2021-03-01,2025-03-27,30.8,1.99,13.56,15.24,D
AIG,"American International Group, Inc.",2021-05-01,2025-03-27,26.66,1.87,10.81,13.98,C
AIG,"American International Group, Inc.",2021-09-01,2025-03-27,27.39,1.87,10.81,14.71,C
AIG,"American International Group, Inc.",2022-02-01,2025-03-27,27.39,1.87,10.81,14.71,C
AIG,"American International Group, Inc.",2022-05-01,2025-03-27,25.43,1.87,9.99,13.58,C
AIG,"American International Group, Inc.",2022-08-01,2025-03-27,25.32,1.87,9.67,13.79,C
AIG,"American International Group, Inc.",2023-09-01,2025-03-27,24.18,1.65,9.67,12.86,C
AIG,"American International Group, Inc.",2024-11-01,2025-03-27,23.6,1.95,11.0,10.64,C
AIG,"American International Group, Inc.",2024-12-01,2025-03-27,23.6,1.95,11.0,10.64,C
AIG,"American International Group, Inc.",2025-01-01,2025-03-27,23.6,1.95,11.0,10.64,C
AIG,"American International Group, Inc.",2025-02-01,2025-03-27,23.6,1.95,11.0,10.64,C
AIG,"American International Group, Inc.",2025-03-01,2025-03-27,23.83,1.95,10.68,11.19,C
AMT,American Tower Corporation,2020-01-01,2025-03-27,18.11,5.81,6.68,5.62,B
AMT,American Tower Corporation,2020-02-01,2025-03-27,18.11,5.81,6.68,5.62,B
AMT,American Tower Corporation,2020-03-01,2025-03-27,18.11,5.81,6.68,5.62,B
AMT,American Tower Corporation,2020-07-01,2025-03-27,18.06,5.81,6.68,5.57,B
AMT,American Tower Corporation,2020-08-01,2025-03-27,18.06,5.81,6.68,5.57,B
AMT,American Tower Corporation,2020-10-01,2025-03-27,18.08,5.81,6.68,5.59,B
AMT,American Tower Corporation,2021-01-01,2025-03-27,12.48,3.73,3.78,4.96,B
AMT,American Tower Corporation,2021-02-01,2025-03-27,12.48,3.73,3.78,4.96,B
AMT,American Tower Corporation,2021-03-01,2025-03-27,12.48,3.73,3.78,4.96,B
AMT,American Tower Corporation,2021-05-01,2025-03-27,12.33,3.73,3.78,4.81,B
AMT,American Tower Corporation,2021-09-01,2025-03-27,12.33,3.73,3.78,4.81,B
AMT,American Tower Corporation,2022-02-01,2025-03-27,10.87,2.43,3.44,5.0,B
AMT,American Tower Corporation,2022-05-01,2025-03-27,10.87,2.43,3.44,5.0,B
AMT,American Tower Corporation,2022-08-01,2025-03-27,10.94,2.36,3.56,5.02,B
AMT,American Tower Corporation,2023-09-01,2025-03-27,10.9,2.9,2.85,5.16,B
AMT,American Tower Corporation,2024-11-01,2025-03-27,12.62,4.22,3.93,4.47,B
AMT,American Tower Corporation,2024-12-01,2025-03-27,12.62,4.22,3.93,4.47,B
AMT,American Tower Corporation,2025-01-01,2025-03-27,12.62,4.22,3.93,4.47,B
AMT,American Tower Corporation,2025-02-01,2025-03-27,12.62,4.22,3.93,4.47,B
AMT,American Tower Corporation,2025-03-01,2025-03-27,12.62,4.22,3.93,4.47,B
AWK,"American Water Works Company, Inc.",2020-01-01,2025-03-27,29.33,13.1,10.1,6.14,C
AWK,"American Water Works Company, Inc.",2020-02-01,2025-03-27,29.33,13.1,10.1,6.14,C
AWK,"American Water Works Company, Inc.",2020-03-01,2025-03-27,29.33,13.1,10.1,6.14,C
AWK,"American Water Works Company, Inc.",2020-07-01,2025-03-27,28.99,13.35,10.01,5.64,C
AWK,"American Water Works Company, Inc.",2020-08-01,2025-03-27,28.99,13.35,10.01,5.64,C
AWK,"American Water Works Company, Inc.",2020-10-01,2025-03-27,29.02,13.35,10.01,5.66,C
AWK,"American Water Works Company, Inc.",2021-01-01,2025-03-27,29.02,13.35,10.01,5.66,C
AWK,"American Water Works Company, Inc.",2021-02-01,2025-03-27,29.02,13.35,10.01,5.66,C
AWK,"American Water Works Company, Inc.",2021-03-01,2025-03-27,29.02,13.35,10.01,5.66,C
AWK,"American Water Works Company, Inc.",2021-05-01,2025-03-27,27.66,13.06,9.33,5.27,C
AWK,"American Water Works Company, Inc.",2021-09-01,2025-03-27,27.66,13.06,9.33,5.27,C
AWK,"American Water Works Company, Inc.",2022-02-01,2025-03-27,27.45,13.1,9.08,5.27,C
AWK,"American Water Works Company, Inc.",2022-05-01,2025-03-27,27.76,13.1,9.08,5.58,C
AWK,"American Water Works Company, Inc.",2022-08-01,2025-03-27,27.76,13.1,9.08,5.58,C
AWK,"American Water Works Company, Inc.",2023-01-01,2025-03-27,21.89,9.04,7.58,5.27,C
AWK,"American Water Works Company, Inc.",2023-09-01,2025-03-27,21.62,9.04,7.58,5.0,C
AWK,"American Water Works Company, Inc.",2024-11-01,2025-03-27,19.07,8.75,6.69,3.63,B
